CustomerID,Age,Gender,TenureMonths,ContractType,InternetService,PhoneService,StreamingService,MonthlyCharges,TotalCharges,MonthlyUsageGB,SessionsPerMonth,SupportCalls,Complaints,PaymentMethod,PaymentDelayDays,Churn
CUST-10217,25,Male,25,Month-to-Month,Fiber Optic,Yes,Yes,35.57,856.93,175.1,55,2,0,Mailed Check,4,No
CUST-10218,44,Female,12,Month-to-Month,DSL,Yes,Yes,59.84,752.79,59.3,31,0,0,Bank Transfer,4,No
CUST-10219,26,Female,71,Month-to-Month,DSL,Yes,Yes,68.02,4979.52,52.1,12,1,0,Mailed Check,8,No
CUST-10220,54,Male,39,One Year,DSL,Yes,No,71.75,2784.08,220.8,33,1,1,Electronic Check,2,No
CUST-10221,50,Female,17,Month-to-Month,DSL,Yes,Yes,72.69,1271.77,242.8,3,0,1,Mailed Check,2,No
CUST-10222,68,Female,45,Month-to-Month,DSL,No,No,46.04,2049.27,85.8,11,0,0,Mailed Check,5,No
CUST-10223,59,Female,11,One Year,Fiber Optic,Yes,Yes,91.46,961.1,267.3,53,1,1,Bank Transfer,4,No
CUST-10224,61,Male,70,One Year,DSL,Yes,Yes,53.94,3496.51,205.6,43,0,0,Mailed Check,2,No
CUST-10225,41,Female,23,One Year,Fiber Optic,Yes,No,76.25,1750.17,287.6,5,2,1,Credit Card,2,No
CUST-10226,32,Male,70,Month-to-Month,DSL,Yes,No,60.9,3960.15,278.1,47,1,0,Bank Transfer,5,No
CUST-10227,71,Female,38,Two Year,No,Yes,No,74.39,2721.14,165.7,27,2,0,Mailed Check,3,No
CUST-10228,49,Male,2,Two Year,No,Yes,Yes,59.64,122.13,327.2,52,3,1,Bank Transfer,0,No
CUST-10229,49,Female,37,Two Year,DSL,Yes,Yes,74.84,2545.85,78.8,56,1,1,Electronic Check,3,No
CUST-10230,41,Male,49,One Year,Fiber Optic,Yes,No,64.82,2920.03,395.1,16,2,1,Bank Transfer,4,No
CUST-10231,58,Male,52,Month-to-Month,DSL,Yes,Yes,85.35,4143.77,100.9,35,3,0,Bank Transfer,7,No
CUST-10232,69,Male,33,Two Year,No,Yes,No,44.53,1444.2,175.7,40,2,0,Credit Card,0,No
CUST-10233,66,Female,22,Month-to-Month,Fiber Optic,Yes,Yes,20.75,428.09,129.0,16,2,0,Credit Card,3,No
CUST-10234,66,Female,5,Month-to-Month,DSL,Yes,No,40.67,198.36,146.1,16,4,0,Mailed Check,5,Yes
CUST-10235,69,Female,18,Month-to-Month,DSL,Yes,Yes,91.72,1560.65,443.1,22,1,0,Credit Card,2,Yes
CUST-10236,29,Male,38,Month-to-Month,DSL,Yes,Yes,61.14,2267.41,138.4,4,0,1,Mailed Check,1,Yes
CUST-10237,56,Female,37,Two Year,Fiber Optic,Yes,No,67.3,2344.79,256.6,58,4,0,Electronic Check,4,No
CUST-10238,19,Male,64,One Year,Fiber Optic,Yes,No,38.66,2590.53,158.8,32,2,0,Credit Card,3,No
CUST-10239,20,Female,10,One Year,Fiber Optic,Yes,No,66.64,649.01,264.3,27,2,2,Bank Transfer,3,No
CUST-10240,66,Male,42,One Year,Fiber Optic,Yes,No,39.43,1675.18,131.0,15,3,1,Electronic Check,4,No
CUST-10241,54,Male,48,Month-to-Month,DSL,Yes,No,43.11,2079.8,203.1,19,0,0,Mailed Check,0,No
CUST-10242,66,Male,44,Month-to-Month,DSL,Yes,No,54.94,2353.5,236.6,26,2,0,Bank Transfer,1,Yes
CUST-10243,73,Female,16,One Year,DSL,Yes,No,76.13,1139.91,115.0,15,2,1,Credit Card,5,No
CUST-10244,34,Female,54,One Year,No,Yes,No,78.8,4155.66,428.2,45,2,1,Electronic Check,2,No
CUST-10245,66,Female,35,Month-to-Month,DSL,Yes,Yes,79.48,2787.77,241.3,10,2,0,Mailed Check,3,Yes
CUST-10246,19,Male,28,One Year,Fiber Optic,Yes,No,25.3,686.43,159.7,34,5,0,Mailed Check,6,Yes
CUST-10247,19,Male,2,Month-to-Month,DSL,Yes,No,64.83,118.29,117.2,38,1,1,Credit Card,3,No
CUST-10248,45,Female,13,Month-to-Month,DSL,Yes,No,60.08,705.04,188.3,49,4,0,Credit Card,6,Yes
CUST-10249,71,Female,41,Month-to-Month,Fiber Optic,Yes,No,26.7,1039.07,70.6,26,2,1,Electronic Check,3,Yes
CUST-10250,40,Female,59,Month-to-Month,Fiber Optic,Yes,Yes,65.4,3559.69,340.4,8,2,0,Bank Transfer,4,No
CUST-10251,54,Male,69,Two Year,Fiber Optic,Yes,Yes,58.74,4198.68,218.8,16,4,0,Electronic Check,0,No
CUST-10252,49,Male,53,Two Year,Fiber Optic,Yes,Yes,77.79,3819.32,172.1,29,0,0,Mailed Check,0,No
CUST-10253,50,Male,45,Month-to-Month,Fiber Optic,Yes,Yes,67.03,2893.11,274.1,32,1,0,Bank Transfer,3,No
CUST-10254,18,Male,20,One Year,DSL,Yes,Yes,51.27,1032.38,115.1,21,1,0,Bank Transfer,2,No
CUST-10255,36,Male,24,One Year,Fiber Optic,Yes,No,88.14,2162.56,76.0,32,1,0,Electronic Check,4,No
CUST-10256,19,Female,61,Month-to-Month,Fiber Optic,No,No,15.0,889.07,168.3,45,0,1,Mailed Check,4,No
CUST-10257,70,Male,58,Month-to-Month,DSL,Yes,No,63.39,3408.85,191.5,55,2,0,Electronic Check,6,No
CUST-10258,61,Male,27,Two Year,Fiber Optic,No,Yes,20.92,531.31,227.8,12,2,0,Electronic Check,3,No
CUST-10259,43,Male,26,One Year,DSL,Yes,No,42.2,1056.43,47.1,48,5,0,Mailed Check,2,Yes
CUST-10260,49,Male,7,Two Year,DSL,Yes,No,78.12,522.06,138.9,39,2,0,Bank Transfer,2,No
CUST-10261,23,Male,42,Month-to-Month,Fiber Optic,Yes,Yes,33.15,1325.89,1.0,59,2,0,Credit Card,4,No
CUST-10262,49,Female,47,One Year,No,Yes,No,29.41,1271.38,73.6,10,1,0,Bank Transfer,2,No
CUST-10263,72,Male,53,Month-to-Month,No,Yes,No,124.55,6845.37,244.4,6,1,1,Electronic Check,2,No
CUST-10264,21,Male,59,Month-to-Month,DSL,Yes,Yes,31.02,1655.33,266.5,37,1,0,Bank Transfer,1,No
CUST-10265,72,Male,38,Month-to-Month,Fiber Optic,Yes,No,106.26,3900.59,77.2,18,1,0,Credit Card,2,No
CUST-10266,28,Female,69,Month-to-Month,Fiber Optic,Yes,No,60.69,4384.63,150.8,48,1,0,Mailed Check,2,No
CUST-10267,73,Female,53,Month-to-Month,DSL,Yes,Yes,51.88,2746.78,182.3,31,0,0,Bank Transfer,3,No
CUST-10268,34,Female,15,Month-to-Month,Fiber Optic,No,No,79.17,1132.11,277.0,35,2,1,Credit Card,4,No
CUST-10269,55,Male,26,Month-to-Month,Fiber Optic,Yes,Yes,98.41,2358.87,317.6,3,1,0,Mailed Check,1,Yes
CUST-10270,41,Female,48,One Year,No,Yes,Yes,36.35,1822.58,193.8,5,3,0,Credit Card,6,No
CUST-10271,22,Male,19,Month-to-Month,DSL,Yes,No,52.24,895.39,156.5,34,4,0,Credit Card,3,No
CUST-10272,69,Male,9,Month-to-Month,DSL,Yes,Yes,86.17,777.24,50.1,59,1,0,Credit Card,1,Yes
CUST-10273,51,Female,64,Month-to-Month,No,Yes,No,72.2,4768.76,189.7,33,1,0,Bank Transfer,6,Yes
CUST-10274,23,Male,54,Month-to-Month,Fiber Optic,Yes,Yes,92.55,4516.79,366.7,36,0,0,Electronic Check,1,No
CUST-10275,39,Male,51,One Year,No,Yes,Yes,77.88,4006.74,296.1,10,4,0,Credit Card,1,No
CUST-10276,28,Male,39,Month-to-Month,DSL,Yes,No,110.21,4512.35,195.7,45,1,0,Mailed Check,2,Yes
CUST-10277,65,Female,4,One Year,Fiber Optic,Yes,Yes,69.46,276.71,207.3,3,2,1,Mailed Check,1,No
CUST-10278,33,Male,3,Month-to-Month,Fiber Optic,Yes,Yes,70.55,203.65,118.0,11,1,1,Mailed Check,1,No
CUST-10279,50,Male,64,Month-to-Month,DSL,No,No,73.04,4820.22,147.9,3,1,1,Bank Transfer,4,No
CUST-10280,26,Female,29,Two Year,Fiber Optic,No,No,61.44,1751.7,193.3,28,1,0,Electronic Check,1,Yes
CUST-10281,23,Male,11,One Year,Fiber Optic,Yes,No,86.2,959.97,193.6,42,1,0,Bank Transfer,1,No
CUST-10282,33,Male,58,Month-to-Month,DSL,Yes,No,70.93,4065.26,271.0,59,1,1,Credit Card,4,No
CUST-10283,46,Female,27,Two Year,DSL,Yes,No,84.7,2071.35,266.6,54,0,1,Electronic Check,3,No
CUST-10284,20,Male,21,Month-to-Month,Fiber Optic,Yes,No,88.61,1734.22,226.9,28,0,0,Mailed Check,1,Yes
CUST-10285,37,Male,39,Two Year,Fiber Optic,Yes,Yes,75.71,2692.31,90.1,9,2,0,Bank Transfer,4,No
CUST-10286,53,Male,46,One Year,No,Yes,Yes,77.54,3267.24,93.5,26,2,0,Mailed Check,0,No
CUST-10287,36,Male,66,One Year,DSL,Yes,Yes,39.74,2366.62,100.1,29,4,0,Bank Transfer,4,No
CUST-10288,43,Male,36,Two Year,DSL,Yes,Yes,51.24,1776.71,201.2,10,1,1,Credit Card,6,No
CUST-10289,20,Female,65,Month-to-Month,No,Yes,No,86.08,5185.62,1.0,27,0,2,Electronic Check,3,No
CUST-10290,36,Female,63,One Year,No,Yes,No,100.59,6516.86,179.4,45,2,1,Electronic Check,3,No
CUST-10291,37,Female,35,Month-to-Month,DSL,Yes,No,16.49,584.37,306.8,32,1,0,Mailed Check,3,Yes
CUST-10292,49,Female,31,Month-to-Month,Fiber Optic,Yes,Yes,50.8,1552.72,240.0,18,1,0,Electronic Check,2,Yes
CUST-10293,24,Male,28,Month-to-Month,DSL,Yes,Yes,65.59,1787.58,148.4,53,3,1,Credit Card,3,No
CUST-10294,69,Male,1,Month-to-Month,DSL,Yes,Yes,43.02,40.37,117.2,18,4,2,Bank Transfer,5,Yes
CUST-10295,58,Male,25,One Year,DSL,Yes,No,44.44,1079.05,252.5,22,1,0,Bank Transfer,5,No
CUST-10296,50,Male,43,One Year,DSL,Yes,Yes,76.87,3292.8,207.5,17,3,0,Mailed Check,3,No
CUST-10297,57,Male,67,One Year,No,Yes,No,104.53,7124.91,157.8,49,2,2,Credit Card,0,No
CUST-10298,56,Female,63,Month-to-Month,Fiber Optic,Yes,Yes,15.0,862.08,127.0,25,3,0,Mailed Check,1,No
CUST-10299,35,Female,51,Month-to-Month,No,Yes,No,60.74,3117.16,186.9,26,5,1,Mailed Check,4,Yes
CUST-10300,57,Male,2,Two Year,Fiber Optic,Yes,No,76.58,154.91,152.7,5,0,1,Credit Card,2,No
CUST-10301,18,Male,64,Month-to-Month,Fiber Optic,Yes,No,84.51,5321.27,250.6,9,2,1,Mailed Check,2,No
CUST-10302,28,Male,69,One Year,Fiber Optic,Yes,Yes,72.98,4693.94,291.7,44,2,0,Bank Transfer,5,No
CUST-10303,45,Female,9,One Year,No,Yes,Yes,109.04,962.59,56.9,44,0,2,Mailed Check,4,Yes
CUST-10304,74,Male,2,One Year,Fiber Optic,No,Yes,65.72,128.21,69.7,24,2,0,Electronic Check,1,No
CUST-10305,42,Male,34,Month-to-Month,Fiber Optic,Yes,No,97.8,3229.95,301.3,57,4,1,Electronic Check,2,Yes
CUST-10306,67,Male,60,Two Year,No,Yes,Yes,48.84,2839.84,194.9,57,2,0,Electronic Check,2,No
CUST-10307,40,Female,61,Month-to-Month,DSL,Yes,Yes,66.45,3715.49,78.2,56,0,1,Credit Card,2,No
CUST-10308,48,Male,31,Two Year,Fiber Optic,Yes,No,34.68,997.07,268.5,51,1,0,Electronic Check,3,No
CUST-10309,47,Female,10,Month-to-Month,No,Yes,No,87.52,800.46,210.8,7,3,1,Credit Card,2,No
CUST-10310,59,Female,36,Month-to-Month,No,Yes,No,61.99,2089.64,378.3,20,3,1,Mailed Check,6,No
CUST-10311,52,Female,49,Month-to-Month,DSL,Yes,No,73.95,3404.4,158.8,56,2,1,Bank Transfer,1,No
CUST-10312,24,Female,70,One Year,Fiber Optic,Yes,No,57.17,3748.83,279.8,55,1,0,Electronic Check,2,No
CUST-10313,33,Female,49,Month-to-Month,Fiber Optic,Yes,No,79.66,3636.51,49.6,44,2,0,Credit Card,0,No
CUST-10314,43,Female,3,Month-to-Month,DSL,Yes,No,74.94,227.14,305.6,41,2,0,Electronic Check,3,Yes
CUST-10315,65,Male,5,Month-to-Month,Fiber Optic,Yes,Yes,40.13,205.22,265.0,8,0,1,Credit Card,4,No
CUST-10316,74,Male,61,Two Year,DSL,Yes,No,41.58,2407.19,324.4,19,1,0,Electronic Check,2,No
CUST-10317,69,Male,26,Two Year,DSL,Yes,No,64.31,1581.38,280.0,53,1,0,Electronic Check,5,No
CUST-10318,66,Female,5,One Year,Fiber Optic,Yes,Yes,81.49,418.29,171.1,35,0,0,Mailed Check,1,Yes
CUST-10319,19,Male,15,One Year,Fiber Optic,No,No,111.57,1662.82,74.6,43,3,0,Electronic Check,4,No
CUST-10320,18,Female,16,Month-to-Month,Fiber Optic,Yes,Yes,72.57,1096.12,125.8,44,2,0,Credit Card,5,Yes
CUST-10321,65,Female,1,Month-to-Month,Fiber Optic,Yes,Yes,90.19,90.83,21.5,25,1,0,Electronic Check,1,Yes
CUST-10322,29,Female,16,Two Year,DSL,Yes,No,24.68,375.8,97.1,17,0,2,Electronic Check,1,No
CUST-10323,22,Male,37,Month-to-Month,DSL,Yes,No,115.32,4215.57,218.3,39,2,0,Bank Transfer,4,No
CUST-10324,54,Female,3,Month-to-Month,DSL,Yes,No,80.14,252.18,175.7,25,0,1,Credit Card,2,Yes
CUST-10325,49,Female,52,Month-to-Month,DSL,Yes,Yes,63.76,3133.96,159.9,35,0,0,Bank Transfer,3,Yes
CUST-10326,72,Male,47,Month-to-Month,Fiber Optic,Yes,No,60.88,2974.61,108.6,39,1,1,Electronic Check,3,Yes
CUST-10327,26,Male,13,Month-to-Month,Fiber Optic,Yes,Yes,37.32,459.98,20.5,39,1,0,Bank Transfer,6,Yes
CUST-10328,58,Female,55,Month-to-Month,DSL,No,Yes,44.47,2399.48,196.4,59,4,0,Electronic Check,4,No
CUST-10329,52,Female,21,Month-to-Month,DSL,Yes,Yes,112.76,2294.55,214.1,46,1,1,Electronic Check,1,Yes
CUST-10330,36,Male,66,Month-to-Month,Fiber Optic,Yes,Yes,40.27,2704.26,90.8,2,1,0,Electronic Check,1,No
CUST-10331,65,Male,54,Month-to-Month,DSL,Yes,Yes,39.79,1953.48,132.0,16,0,0,Credit Card,3,No
CUST-10332,33,Male,27,Month-to-Month,No,Yes,No,47.44,1273.28,318.8,53,1,0,Credit Card,2,No
CUST-10333,20,Female,38,Month-to-Month,Fiber Optic,Yes,No,35.05,1350.68,284.4,42,1,3,Electronic Check,2,Yes
CUST-10334,37,Male,58,One Year,DSL,Yes,No,65.38,3681.39,46.4,14,2,2,Mailed Check,5,No
CUST-10335,41,Male,62,Month-to-Month,DSL,Yes,No,92.22,5236.18,172.4,29,1,0,Electronic Check,2,No
CUST-10336,71,Male,46,One Year,Fiber Optic,Yes,Yes,49.74,2143.25,310.9,39,4,0,Bank Transfer,3,No
CUST-10337,73,Female,11,One Year,DSL,Yes,No,30.67,338.03,160.5,2,1,0,Mailed Check,1,Yes
CUST-10338,50,Male,8,One Year,DSL,No,No,72.3,598.25,155.8,58,0,1,Bank Transfer,3,No
CUST-10339,41,Male,71,Month-to-Month,DSL,Yes,Yes,63.61,4350.3,278.3,10,2,0,Mailed Check,2,No
CUST-10340,69,Male,64,Month-to-Month,Fiber Optic,No,No,90.07,5672.6,268.8,2,1,2,Electronic Check,2,No
CUST-10341,28,Male,21,Month-to-Month,Fiber Optic,No,Yes,53.64,1052.39,264.2,27,2,1,Credit Card,4,Yes
CUST-10342,66,Male,63,One Year,DSL,Yes,Yes,58.5,3544.83,156.4,13,1,0,Credit Card,1,No
CUST-10343,25,Female,64,Month-to-Month,Fiber Optic,Yes,No,61.26,3726.64,239.7,54,0,0,Electronic Check,4,No
CUST-10344,53,Female,20,Two Year,Fiber Optic,Yes,No,67.23,1342.35,314.5,2,5,0,Credit Card,4,No
CUST-10345,55,Female,8,Two Year,Fiber Optic,Yes,No,55.19,462.58,175.5,42,1,0,Electronic Check,3,No
CUST-10346,57,Male,58,Month-to-Month,DSL,Yes,Yes,51.13,3030.77,143.7,14,6,1,Electronic Check,4,Yes
CUST-10347,37,Female,46,Month-to-Month,Fiber Optic,Yes,No,18.74,800.68,290.7,17,3,0,Mailed Check,2,Yes
CUST-10348,52,Female,31,One Year,No,Yes,No,50.87,1555.92,364.1,51,2,0,Bank Transfer,0,No
CUST-10349,65,Female,9,Month-to-Month,DSL,Yes,No,82.88,678.76,370.4,44,1,1,Electronic Check,2,Yes
CUST-10350,42,Male,15,Month-to-Month,DSL,Yes,Yes,86.26,1212.43,146.3,49,2,0,Electronic Check,6,Yes
CUST-10351,52,Male,26,Two Year,DSL,Yes,Yes,53.22,1281.09,155.3,38,1,0,Electronic Check,5,No
CUST-10352,42,Female,10,Month-to-Month,DSL,Yes,No,97.49,926.48,87.4,36,0,2,Credit Card,4,Yes
CUST-10353,46,Female,29,Two Year,Fiber Optic,Yes,Yes,64.28,1867.52,190.6,34,2,0,Electronic Check,1,No
CUST-10354,35,Male,36,One Year,No,Yes,Yes,31.55,1107.3,83.3,29,3,1,Bank Transfer,5,No
CUST-10355,63,Male,37,One Year,No,Yes,Yes,23.69,911.54,132.6,47,2,1,Mailed Check,4,No
CUST-10356,35,Female,71,Month-to-Month,DSL,Yes,No,95.46,6316.18,243.1,23,0,1,Credit Card,2,No
CUST-10357,19,Male,23,Month-to-Month,Fiber Optic,No,No,55.67,1222.32,215.1,23,0,0,Credit Card,3,No
CUST-10358,71,Female,41,Month-to-Month,Fiber Optic,Yes,Yes,34.65,1348.88,17.0,56,2,0,Credit Card,1,No
CUST-10359,52,Male,28,Month-to-Month,Fiber Optic,Yes,Yes,15.0,392.87,321.3,16,2,0,Electronic Check,4,Yes
CUST-10360,33,Female,48,Month-to-Month,Fiber Optic,Yes,No,55.11,2774.83,82.2,44,3,1,Electronic Check,3,Yes
CUST-10361,58,Female,38,Month-to-Month,DSL,Yes,Yes,75.12,2734.91,93.5,7,0,0,Bank Transfer,0,No
CUST-10362,53,Male,31,Month-to-Month,Fiber Optic,Yes,No,47.56,1534.92,68.5,45,2,0,Bank Transfer,4,Yes
CUST-10363,50,Female,14,Month-to-Month,Fiber Optic,Yes,Yes,38.67,518.95,120.5,1,1,1,Bank Transfer,2,Yes
CUST-10364,21,Female,29,One Year,Fiber Optic,Yes,Yes,51.27,1383.66,99.3,19,1,0,Mailed Check,3,No
CUST-10365,50,Female,51,Month-to-Month,Fiber Optic,Yes,Yes,96.08,4497.69,101.5,45,2,0,Credit Card,2,No
CUST-10366,31,Male,49,Month-to-Month,DSL,Yes,No,30.18,1520.72,1.0,33,1,1,Electronic Check,4,No
CUST-10367,38,Male,43,One Year,DSL,Yes,No,48.96,1904.89,191.7,34,1,0,Bank Transfer,3,No
CUST-10368,65,Male,5,Two Year,No,Yes,Yes,95.27,497.62,200.9,1,3,0,Mailed Check,3,No
CUST-10369,37,Female,42,Month-to-Month,Fiber Optic,Yes,Yes,77.35,3127.62,382.0,12,0,2,Mailed Check,1,Yes
CUST-10370,73,Male,7,Month-to-Month,No,Yes,Yes,69.48,455.77,223.8,25,2,0,Bank Transfer,4,Yes
CUST-10371,25,Female,42,One Year,DSL,Yes,No,48.79,2034.05,135.3,23,1,0,Electronic Check,2,No
CUST-10372,24,Female,36,Two Year,Fiber Optic,Yes,Yes,65.76,2177.82,71.9,25,2,1,Bank Transfer,1,No
CUST-10373,20,Male,27,One Year,Fiber Optic,Yes,Yes,51.55,1267.73,171.3,31,2,0,Bank Transfer,4,No
CUST-10374,34,Male,58,One Year,No,Yes,No,43.52,2585.16,220.4,24,2,0,Bank Transfer,4,No
CUST-10375,50,Female,46,Month-to-Month,DSL,Yes,No,38.0,1684.55,134.7,10,4,1,Mailed Check,2,Yes
CUST-10376,65,Female,66,Month-to-Month,DSL,Yes,Yes,84.6,5459.3,185.5,2,3,0,Mailed Check,3,No
CUST-10377,29,Male,25,Month-to-Month,Fiber Optic,No,Yes,63.49,1470.59,350.8,33,1,1,Mailed Check,2,No
CUST-10378,68,Male,27,One Year,No,Yes,No,72.86,1788.62,145.4,37,1,1,Mailed Check,0,No
CUST-10379,39,Male,1,One Year,No,Yes,No,68.79,65.71,10.2,23,3,0,Bank Transfer,4,No
CUST-10380,72,Female,42,Two Year,No,Yes,Yes,76.02,3115.96,258.6,2,2,1,Electronic Check,5,No
CUST-10381,39,Female,52,Month-to-Month,No,Yes,No,58.63,3093.93,208.3,4,1,0,Mailed Check,2,No
CUST-10382,63,Female,25,Month-to-Month,DSL,Yes,No,52.96,1291.11,26.2,23,2,0,Bank Transfer,3,No
CUST-10383,47,Female,54,Month-to-Month,DSL,Yes,No,44.62,2451.35,218.5,46,2,2,Credit Card,4,Yes
CUST-10384,55,Female,67,One Year,DSL,Yes,Yes,29.65,1822.29,90.2,41,0,0,Credit Card,9,No
CUST-10385,55,Male,6,One Year,DSL,Yes,No,36.95,201.66,219.7,38,1,0,Mailed Check,4,Yes
CUST-10386,62,Male,58,Month-to-Month,No,Yes,No,55.86,2993.1,351.7,23,5,0,Credit Card,6,Yes
CUST-10387,68,Female,70,Month-to-Month,No,No,Yes,24.92,1771.96,164.1,56,0,0,Electronic Check,1,No
CUST-10388,71,Female,53,Month-to-Month,DSL,Yes,No,30.44,1635.74,277.5,12,1,0,Bank Transfer,4,No
CUST-10389,25,Male,66,Month-to-Month,Fiber Optic,Yes,Yes,91.05,5535.8,69.4,44,1,1,Credit Card,5,Yes
CUST-10390,44,Male,58,Two Year,No,Yes,Yes,70.6,3704.35,43.3,24,1,0,Electronic Check,4,No
CUST-10391,44,Male,2,Month-to-Month,Fiber Optic,Yes,Yes,53.7,107.7,361.6,29,4,0,Bank Transfer,3,Yes
CUST-10392,51,Male,22,One Year,DSL,Yes,No,121.79,2755.19,207.7,41,3,0,Credit Card,2,Yes
CUST-10393,38,Female,37,One Year,Fiber Optic,Yes,No,23.79,891.78,237.3,28,4,0,Mailed Check,1,No
CUST-10394,47,Male,20,One Year,Fiber Optic,Yes,No,89.39,1663.4,283.7,15,1,0,Mailed Check,4,No
CUST-10395,50,Female,24,Month-to-Month,Fiber Optic,Yes,No,62.21,1474.47,132.5,10,4,0,Credit Card,8,Yes
CUST-10396,45,Male,65,Two Year,Fiber Optic,Yes,Yes,84.63,5575.79,254.3,34,2,0,Mailed Check,2,No
CUST-10397,64,Male,65,Month-to-Month,DSL,Yes,Yes,67.72,4130.54,240.6,29,2,0,Mailed Check,3,No
CUST-10398,50,Male,1,Month-to-Month,No,Yes,No,18.19,17.81,63.5,31,3,0,Electronic Check,0,Yes
CUST-10399,22,Female,3,Month-to-Month,Fiber Optic,Yes,No,67.39,191.49,316.2,23,1,0,Bank Transfer,4,Yes
CUST-10400,65,Female,46,Month-to-Month,Fiber Optic,No,Yes,73.39,3152.58,297.6,18,1,0,Mailed Check,3,No
CUST-10401,36,Male,55,Month-to-Month,No,Yes,Yes,15.0,862.49,64.5,7,2,0,Credit Card,1,No
CUST-10402,21,Female,64,Month-to-Month,DSL,Yes,Yes,113.6,7538.59,198.0,27,1,1,Mailed Check,4,No
CUST-10403,52,Female,45,Two Year,DSL,Yes,Yes,72.78,3166.53,159.2,9,0,1,Electronic Check,0,No
CUST-10404,66,Male,26,Month-to-Month,No,Yes,Yes,81.8,1957.75,307.6,20,2,0,Electronic Check,1,No
CUST-10405,34,Male,65,One Year,DSL,Yes,No,35.86,2352.31,53.0,53,2,0,Mailed Check,2,No
CUST-10406,61,Female,24,Two Year,Fiber Optic,Yes,Yes,82.27,1852.76,504.2,21,2,0,Credit Card,0,No
CUST-10407,45,Female,35,Month-to-Month,DSL,Yes,Yes,92.24,2987.17,164.3,28,5,0,Credit Card,2,Yes
CUST-10408,47,Female,24,One Year,DSL,Yes,No,71.34,1638.93,246.5,50,2,0,Electronic Check,1,No
CUST-10409,46,Male,28,Month-to-Month,Fiber Optic,Yes,No,64.77,1776.34,304.9,3,3,1,Credit Card,0,No
CUST-10410,63,Male,16,Month-to-Month,DSL,Yes,Yes,42.66,,162.4,45,1,0,Electronic Check,6,Yes
CUST-10411,70,Female,59,Month-to-Month,Fiber Optic,Yes,No,59.59,3465.75,169.7,10,4,0,Credit Card,6,Yes
CUST-10412,23,Male,54,Two Year,Fiber Optic,Yes,Yes,52.2,2543.41,134.7,17,2,0,Mailed Check,4,No
CUST-10413,52,Male,16,Month-to-Month,No,Yes,No,79.3,1311.66,100.3,35,3,0,Mailed Check,2,No
CUST-10414,58,Female,15,One Year,Fiber Optic,Yes,No,43.75,681.26,204.5,21,1,0,Mailed Check,1,No
CUST-10415,54,Female,11,Month-to-Month,DSL,No,No,79.12,878.99,167.8,9,3,0,Mailed Check,3,Yes
CUST-10416,41,Male,65,Two Year,No,Yes,Yes,44.03,2776.04,134.2,17,5,0,Bank Transfer,4,No
CUST-10417,46,Male,68,Month-to-Month,Fiber Optic,Yes,No,58.44,3728.47,139.4,32,1,0,Credit Card,2,No
CUST-10418,66,Female,43,One Year,Fiber Optic,Yes,No,80.4,3497.36,231.9,48,3,0,Bank Transfer,1,No
CUST-10419,63,Male,69,One Year,No,Yes,Yes,47.41,3401.39,108.2,38,0,0,Credit Card,2,No
CUST-10420,70,Male,13,One Year,Fiber Optic,Yes,Yes,81.26,975.86,157.8,28,0,0,Bank Transfer,4,No
CUST-10421,48,Female,10,Two Year,Fiber Optic,No,No,78.82,764.45,260.9,18,2,0,Electronic Check,4,No
CUST-10422,52,Female,41,Two Year,Fiber Optic,Yes,No,58.23,2261.59,202.3,6,2,0,Electronic Check,2,No
CUST-10423,50,Male,50,Month-to-Month,DSL,Yes,Yes,94.04,4483.41,85.5,58,1,0,Credit Card,1,No
CUST-10424,69,Male,71,Month-to-Month,DSL,Yes,No,66.94,4566.74,177.9,6,2,0,Electronic Check,3,Yes
CUST-10425,38,Male,59,Month-to-Month,Fiber Optic,Yes,Yes,92.56,5694.61,219.3,17,2,0,Credit Card,3,No
CUST-10426,49,Female,39,Month-to-Month,DSL,Yes,Yes,109.84,4021.57,269.0,53,3,0,Credit Card,2,Yes
CUST-10427,40,Male,3,Month-to-Month,DSL,Yes,No,58.97,172.29,112.0,10,1,0,Bank Transfer,1,Yes
CUST-10428,50,Male,7,Month-to-Month,DSL,Yes,Yes,81.12,592.1,129.7,2,1,0,Credit Card,2,Yes
CUST-10429,20,Female,49,Month-to-Month,Fiber Optic,Yes,Yes,49.06,2335.21,117.4,33,3,0,Electronic Check,1,No
CUST-10430,35,Female,26,Two Year,Fiber Optic,Yes,Yes,39.18,1048.77,121.9,43,1,0,Bank Transfer,4,No
CUST-10431,42,Male,33,Month-to-Month,Fiber Optic,No,No,60.11,1802.75,216.5,25,2,0,Bank Transfer,4,No
CUST-10432,59,Female,48,Two Year,Fiber Optic,Yes,Yes,30.93,1548.41,233.5,38,0,0,Bank Transfer,1,No
CUST-10433,48,Female,2,Month-to-Month,Fiber Optic,Yes,No,41.56,77.15,274.6,1,5,1,Bank Transfer,4,Yes
CUST-10434,71,Male,71,One Year,Fiber Optic,Yes,Yes,79.79,5931.29,171.8,16,1,0,Electronic Check,2,No
CUST-10435,20,Female,32,Two Year,Fiber Optic,Yes,No,52.16,1546.17,53.5,26,2,0,Mailed Check,4,No
CUST-10436,57,Female,4,Month-to-Month,Fiber Optic,Yes,Yes,82.76,320.0,240.3,41,0,0,Electronic Check,0,Yes
